"image","xmin","ymin","xmax","ymax","label"
"498.jpg", 32, 31, 1082, 286, "paragraph" 
"499.jpg", 29, 20, 1075, 298, "paragraph" 
"500.jpg", 30, 2, 1066, 293, "paragraph" 
"501.jpg", 32, 21, 1077, 277, "paragraph" 
"502.jpg", 32, 21, 1073, 288, "paragraph" 
"503.jpg", 30, 21, 1076, 301, "paragraph" 
"504.jpg", 25, 13, 1074, 277, "paragraph" 
"505.jpg", 20, 16, 1068, 287, "paragraph" 
"506.jpg", 28, 20, 1072, 284, "paragraph" 
"507.jpg", 30, 17, 1076, 284, "paragraph" 
"508.jpg", 19, 16, 1068, 293, "paragraph" 
"509.jpg", 19, 9, 1069, 287, "paragraph" 
"510.jpg", 23, 1, 1074, 289, "paragraph" 
"511.jpg", 25, 26, 1057, 275, "paragraph" 
"512.jpg", 22, 11, 1072, 268, "paragraph" 
"513.jpg", 31, 7, 1065, 284, "paragraph" 
"514.jpg", 25, 15, 1073, 298, "paragraph" 
"515.jpg", 27, 15, 1068, 302, "paragraph" 
"516.jpg", 33, 3, 1075, 299, "paragraph" 
"517.jpg", 18, 0, 1067, 278, "paragraph" 
"518.jpg", 32, 6, 1071, 300, "paragraph" 
"519.jpg", 36, 5, 1071, 300, "paragraph" 
"520.jpg", 18, 12, 1075, 273, "paragraph" 
"521.jpg", 35, 8, 1065, 281, "paragraph" 
"522.jpg", 28, 9, 1071, 285, "paragraph" 
"523.jpg", 40, 11, 1074, 273, "paragraph" 
"524.jpg", 26, 8, 1080, 277, "paragraph" 
"525.jpg", 26, 7, 1071, 280, "paragraph" 
"526.jpg", 28, 19, 1083, 297, "paragraph" 
"527.jpg", 26, 2, 1079, 278, "paragraph" 
"528.jpg", 20, 14, 1068, 276, "paragraph" 
"529.jpg", 28, 2, 1074, 294, "paragraph" 
"530.jpg", 25, 22, 1074, 280, "paragraph" 
"531.jpg", 26, 5, 1066, 287, "paragraph" 
"532.jpg", 19, 15, 1083, 273, "paragraph" 
"533.jpg", 31, 9, 1074, 287, "paragraph" 
"534.jpg", 31, 16, 1067, 288, "paragraph" 
"535.jpg", 26, 18, 1078, 281, "paragraph" 
"536.jpg", 29, 19, 1070, 292, "paragraph" 
"537.jpg", 26, 13, 1079, 296, "paragraph" 
"538.jpg", 25, 26, 1079, 273, "paragraph" 
"539.jpg", 28, 3, 1073, 282, "paragraph" 
"540.jpg", 23, 25, 1070, 268, "paragraph" 
"541.jpg", 33, 8, 1080, 287, "paragraph" 
"542.jpg", 16, 1, 1073, 272, "paragraph" 
"543.jpg", 23, 23, 1072, 299, "paragraph" 
"544.jpg", 20, 4, 1075, 277, "paragraph" 
"545.jpg", 27, 19, 1081, 279, "paragraph" 
"546.jpg", 21, 10, 1074, 290, "paragraph" 
"547.jpg", 26, 28, 1072, 283, "paragraph" 
"548.jpg", 28, 13, 1073, 284, "paragraph" 
"549.jpg", 27, 27, 1077, 285, "paragraph" 
"550.jpg", 17, 15, 1074, 268, "paragraph" 
"551.jpg", 22, 12, 1073, 279, "paragraph" 
"552.jpg", 32, 29, 1075, 283, "paragraph" 
"553.jpg", 28, 25, 1072, 278, "paragraph" 
"554.jpg", 35, 25, 1073, 272, "paragraph" 
"555.jpg", 31, 18, 1082, 292, "paragraph" 
"556.jpg", 22, 22, 1081, 279, "paragraph" 
"557.jpg", 21, 21, 1073, 295, "paragraph" 
"558.jpg", 20, 24, 1084, 292, "paragraph" 
"559.jpg", 24, 23, 1081, 291, "paragraph" 
"560.jpg", 30, 10, 1069, 291, "paragraph" 
"561.jpg", 30, 12, 1077, 270, "paragraph" 
"562.jpg", 30, 20, 1068, 280, "paragraph" 
"563.jpg", 32, 10, 1075, 274, "paragraph" 
"564.jpg", 26, 7, 1081, 272, "paragraph" 
"565.jpg", 22, 14, 1074, 275, "paragraph" 
"566.jpg", 27, 8, 1074, 280, "paragraph" 
"567.jpg", 34, 16, 1078, 297, "paragraph" 
"568.jpg", 26, 18, 1072, 286, "paragraph" 
"569.jpg", 33, 6, 1082, 286, "paragraph" 
"570.jpg", 21, 10, 1067, 286, "paragraph" 
"571.jpg", 19, 12, 1078, 273, "paragraph" 
"572.jpg", 29, 24, 1074, 296, "paragraph" 
"573.jpg", 33, 18, 1071, 287, "paragraph" 
"574.jpg", 34, 13, 1070, 289, "paragraph" 
"575.jpg", 23, 6, 1081, 273, "paragraph" 
"576.jpg", 19, 20, 1076, 286, "paragraph" 
"577.jpg", 25, 7, 1074, 293, "paragraph" 
"578.jpg", 28, 11, 1070, 288, "paragraph" 
"579.jpg", 18, 5, 1078, 293, "paragraph" 
"580.jpg", 29, 0, 1068, 286, "paragraph" 
"581.jpg", 24, 15, 1063, 275, "paragraph" 
"582.jpg", 26, 26, 1075, 290, "paragraph" 
"583.jpg", 22, 9, 1068, 293, "paragraph" 
"584.jpg", 37, 11, 1069, 293, "paragraph" 
"585.jpg", 33, 15, 1077, 274, "paragraph" 
"586.jpg", 24, 5, 1077, 298, "paragraph" 
"587.jpg", 21, 28, 1070, 267, "paragraph" 
"588.jpg", 35, 10, 1071, 277, "paragraph" 
"589.jpg", 22, 8, 1082, 288, "paragraph" 
"590.jpg", 31, 18, 1079, 279, "paragraph" 
"591.jpg", 30, 7, 1073, 279, "paragraph" 
"592.jpg", 26, 14, 1080, 295, "paragraph" 
"593.jpg", 36, 19, 1069, 287, "paragraph" 
"594.jpg", 34, 9, 1080, 282, "paragraph" 
"595.jpg", 23, 17, 1067, 273, "paragraph" 
"596.jpg", 24, 11, 1071, 283, "paragraph" 
"597.jpg", 23, 24, 1082, 290, "paragraph" 
"598.jpg", 35, 13, 1079, 293, "paragraph" 
"599.jpg", 30, 30, 1072, 286, "paragraph" 
"600.jpg", 16, 20, 1073, 294, "paragraph" 
"601.jpg", 25, 25, 1079, 281, "paragraph" 
"602.jpg", 24, 18, 1079, 280, "paragraph" 
"603.jpg", 24, 24, 1073, 300, "paragraph" 
"604.jpg", 24, 0, 1077, 280, "paragraph" 
"605.jpg", 21, 21, 1074, 278, "paragraph" 
"606.jpg", 24, 9, 1073, 283, "paragraph" 
"607.jpg", 26, 17, 1070, 288, "paragraph" 
"608.jpg", 28, 15, 1062, 277, "paragraph" 
"609.jpg", 24, 11, 1067, 282, "paragraph" 
"610.jpg", 31, 1, 1064, 278, "paragraph" 
"611.jpg", 30, 15, 1076, 296, "paragraph" 
"612.jpg", 25, 13, 1079, 281, "paragraph" 
"613.jpg", 32, 15, 1079, 292, "paragraph" 
"614.jpg", 23, 21, 1072, 277, "paragraph" 
"615.jpg", 30, 19, 1078, 296, "paragraph" 
"616.jpg", 28, 7, 1081, 290, "paragraph" 
"617.jpg", 34, 22, 1058, 280, "paragraph" 
"618.jpg", 31, 14, 1078, 283, "paragraph" 
"619.jpg", 30, 6, 1079, 281, "paragraph" 
"620.jpg", 22, 26, 1068, 287, "paragraph" 
"621.jpg", 33, 8, 1071, 271, "paragraph" 
"622.jpg", 17, 2, 1076, 289, "paragraph" 
"623.jpg", 21, 9, 1079, 274, "paragraph" 
"624.jpg", 40, 12, 1074, 283, "paragraph" 
"625.jpg", 19, 4, 1070, 283, "paragraph" 
"626.jpg", 28, 10, 1075, 301, "paragraph" 
"627.jpg", 21, 5, 1076, 303, "paragraph" 
"628.jpg", 27, 0, 1077, 279, "paragraph" 
"629.jpg", 21, 11, 1076, 294, "paragraph" 
"630.jpg", 20, 20, 1076, 297, "paragraph" 
"631.jpg", 23, 5, 1068, 296, "paragraph" 
"632.jpg", 29, 10, 1072, 288, "paragraph" 
"633.jpg", 26, 16, 1077, 290, "paragraph" 
"634.jpg", 30, 20, 1071, 277, "paragraph" 
"635.jpg", 21, 10, 1069, 280, "paragraph" 
"636.jpg", 31, 16, 1067, 277, "paragraph" 
"637.jpg", 28, 6, 1066, 285, "paragraph" 
"638.jpg", 22, 33, 1075, 293, "paragraph" 
"639.jpg", 25, 20, 1074, 288, "paragraph" 
"640.jpg", 22, 23, 1072, 294, "paragraph" 
"641.jpg", 34, 25, 1078, 280, "paragraph" 
"642.jpg", 30, 29, 1072, 273, "paragraph" 
"643.jpg", 27, 29, 1073, 277, "paragraph" 
"644.jpg", 23, 30, 1074, 298, "paragraph" 
"645.jpg", 34, 17, 1073, 279, "paragraph" 
"646.jpg", 29, 0, 1076, 295, "paragraph" 
"647.jpg", 22, 33, 1077, 294, "paragraph" 
"648.jpg", 23, 33, 1075, 268, "paragraph" 
"649.jpg", 32, 15, 1067, 283, "paragraph" 
"650.jpg", 22, 23, 1079, 289, "paragraph" 
"651.jpg", 24, 18, 1068, 301, "paragraph" 
"652.jpg", 30, 5, 1073, 271, "paragraph" 
"653.jpg", 32, 10, 1069, 284, "paragraph" 
"654.jpg", 32, 6, 1082, 298, "paragraph" 
"655.jpg", 28, 22, 1067, 295, "paragraph" 
"656.jpg", 30, 28, 1081, 277, "paragraph" 
"657.jpg", 30, 20, 1082, 284, "paragraph" 
"658.jpg", 35, 11, 1077, 284, "paragraph" 
"659.jpg", 27, 3, 1070, 278, "paragraph" 
"660.jpg", 29, 17, 1078, 275, "paragraph" 
"661.jpg", 21, 5, 1070, 277, "paragraph" 
"662.jpg", 24, 19, 1074, 281, "paragraph" 
"663.jpg", 21, 17, 1081, 292, "paragraph" 
"664.jpg", 31, 13, 1079, 297, "paragraph" 
"665.jpg", 26, 29, 1069, 284, "paragraph" 
"666.jpg", 26, 9, 1083, 279, "paragraph" 
"667.jpg", 27, 17, 1073, 297, "paragraph" 
"668.jpg", 35, 21, 1084, 285, "paragraph" 
"669.jpg", 22, 4, 1076, 283, "paragraph" 
"670.jpg", 20, 9, 1074, 285, "paragraph" 
"671.jpg", 24, 21, 1075, 282, "paragraph" 
"672.jpg", 19, 0, 1066, 297, "paragraph" 
"673.jpg", 30, 14, 1081, 292, "paragraph" 
"674.jpg", 23, 28, 1066, 285, "paragraph" 
"675.jpg", 20, 18, 1084, 268, "paragraph" 
"676.jpg", 31, 12, 1073, 281, "paragraph" 
"677.jpg", 21, 3, 1074, 281, "paragraph" 
"678.jpg", 23, 17, 1075, 290, "paragraph" 
"679.jpg", 28, 17, 1073, 287, "paragraph" 
"680.jpg", 33, 0, 1066, 293, "paragraph" 
"681.jpg", 35, 2, 1066, 281, "paragraph" 
"682.jpg", 36, 17, 1077, 301, "paragraph" 
"683.jpg", 31, 8, 1066, 288, "paragraph" 
"684.jpg", 27, 3, 1074, 284, "paragraph" 
"685.jpg", 37, 12, 1076, 285, "paragraph" 
"686.jpg", 37, 12, 1073, 292, "paragraph" 
"687.jpg", 34, 22, 1080, 288, "paragraph" 
"688.jpg", 32, 13, 1069, 296, "paragraph" 
"689.jpg", 23, 10, 1066, 301, "paragraph" 
"690.jpg", 20, 19, 1068, 286, "paragraph" 
"691.jpg", 23, 21, 1065, 291, "paragraph" 
"692.jpg", 29, 25, 1078, 285, "paragraph" 
"693.jpg", 28, 9, 1075, 281, "paragraph" 
"694.jpg", 22, 9, 1068, 292, "paragraph" 
"695.jpg", 26, 20, 1078, 282, "paragraph" 
"696.jpg", 23, 14, 1069, 292, "paragraph" 
"697.jpg", 25, 29, 1067, 290, "paragraph" 
"698.jpg", 19, 21, 1079, 285, "paragraph" 
"699.jpg", 22, 16, 1074, 288, "paragraph" 
"700.jpg", 28, 27, 1080, 275, "paragraph" 
"701.jpg", 19, 13, 1071, 280, "paragraph" 
"702.jpg", 28, 26, 1072, 294, "paragraph" 
"703.jpg", 23, 17, 1078, 278, "paragraph" 
"704.jpg", 21, 27, 1082, 285, "paragraph" 
"705.jpg", 28, 2, 1078, 296, "paragraph" 
"706.jpg", 31, 18, 1072, 291, "paragraph" 
"707.jpg", 33, 6, 1082, 276, "paragraph" 
"708.jpg", 32, 13, 1062, 283, "paragraph" 
"709.jpg", 31, 19, 1071, 297, "paragraph" 
"710.jpg", 32, 18, 1074, 289, "paragraph" 
"711.jpg", 20, 8, 1074, 292, "paragraph" 
"712.jpg", 30, 26, 1076, 282, "paragraph" 
"713.jpg", 23, 32, 1068, 275, "paragraph" 
"714.jpg", 27, 8, 1071, 276, "paragraph" 
"715.jpg", 20, 25, 1078, 285, "paragraph" 
"716.jpg", 33, 2, 1074, 284, "paragraph" 
"717.jpg", 33, 22, 1068, 279, "paragraph" 
"718.jpg", 20, 4, 1069, 287, "paragraph" 
"719.jpg", 21, 14, 1077, 298, "paragraph" 
"720.jpg", 34, 21, 1069, 295, "paragraph" 
"721.jpg", 18, 11, 1072, 273, "paragraph" 
"722.jpg", 23, 27, 1065, 282, "paragraph" 
"723.jpg", 29, 20, 1073, 294, "paragraph" 
"724.jpg", 35, 21, 1072, 296, "paragraph" 
"725.jpg", 21, 6, 1076, 280, "paragraph" 
"726.jpg", 19, 20, 1076, 275, "paragraph" 
"727.jpg", 17, 14, 1070, 303, "paragraph" 
"728.jpg", 25, 12, 1077, 294, "paragraph" 
"729.jpg", 19, 13, 1077, 288, "paragraph" 
"730.jpg", 32, 5, 1076, 281, "paragraph" 
"731.jpg", 31, 14, 1071, 290, "paragraph" 
"732.jpg", 22, 10, 1074, 285, "paragraph" 
"733.jpg", 22, 8, 1063, 293, "paragraph" 
"734.jpg", 19, 17, 1072, 281, "paragraph" 
"735.jpg", 30, 27, 1078, 295, "paragraph" 
"736.jpg", 25, 12, 1069, 289, "paragraph" 
"737.jpg", 29, 23, 1067, 279, "paragraph" 
"738.jpg", 27, 6, 1079, 289, "paragraph" 
"739.jpg", 25, 15, 1073, 292, "paragraph" 
"740.jpg", 26, 27, 1067, 274, "paragraph" 
"741.jpg", 27, 7, 1067, 272, "paragraph" 
"742.jpg", 31, 12, 1072, 287, "paragraph" 
"743.jpg", 31, 6, 1069, 278, "paragraph" 
"744.jpg", 26, 26, 1072, 297, "paragraph" 
"745.jpg", 27, 15, 1071, 276, "paragraph" 
"746.jpg", 22, 29, 1070, 290, "paragraph" 
"747.jpg", 28, 32, 1072, 271, "paragraph" 
"748.jpg", 25, 22, 1069, 282, "paragraph" 
"749.jpg", 17, 21, 1072, 284, "paragraph" 
"750.jpg", 24, 11, 1081, 280, "paragraph" 
"751.jpg", 16, 12, 1064, 280, "paragraph" 
"752.jpg", 30, 27, 1072, 282, "paragraph" 
"753.jpg", 24, 16, 1063, 278, "paragraph" 
"754.jpg", 29, 17, 1078, 279, "paragraph" 
"755.jpg", 17, 8, 1068, 290, "paragraph" 
"756.jpg", 34, 7, 1082, 282, "paragraph" 
"757.jpg", 27, 30, 1079, 288, "paragraph" 
"758.jpg", 30, 25, 1078, 270, "paragraph" 
"759.jpg", 32, 17, 1070, 284, "paragraph" 
"760.jpg", 30, 8, 1077, 295, "paragraph" 
"761.jpg", 32, 7, 1080, 287, "paragraph" 
"762.jpg", 31, 25, 1071, 285, "paragraph" 
"763.jpg", 44, 22, 1075, 276, "paragraph" 
"764.jpg", 32, 0, 1081, 277, "paragraph" 
"765.jpg", 26, 8, 1080, 270, "paragraph" 
"766.jpg", 26, 6, 1071, 277, "paragraph" 
"767.jpg", 33, 0, 1077, 286, "paragraph" 
"768.jpg", 20, 15, 1074, 297, "paragraph" 
"769.jpg", 32, 12, 1069, 276, "paragraph" 
"770.jpg", 35, 27, 1080, 302, "paragraph" 
"771.jpg", 25, 8, 1067, 288, "paragraph" 
"772.jpg", 22, 21, 1082, 275, "paragraph" 
"773.jpg", 31, 14, 1070, 284, "paragraph" 
"774.jpg", 27, 23, 1083, 297, "paragraph" 
"775.jpg", 24, 14, 1080, 290, "paragraph" 
"776.jpg", 29, 19, 1080, 290, "paragraph" 
"777.jpg", 28, 6, 1069, 271, "paragraph" 
"778.jpg", 20, 10, 1070, 290, "paragraph" 
"779.jpg", 28, 16, 1080, 270, "paragraph" 
"780.jpg", 24, 6, 1060, 291, "paragraph" 
"781.jpg", 18, 17, 1067, 289, "paragraph" 
"782.jpg", 38, 32, 1071, 289, "paragraph" 
"783.jpg", 30, 13, 1072, 293, "paragraph" 
"784.jpg", 17, 13, 1071, 293, "paragraph" 
"785.jpg", 27, 20, 1073, 295, "paragraph" 
"786.jpg", 20, 12, 1068, 282, "paragraph" 
"787.jpg", 21, 25, 1070, 287, "paragraph" 
"788.jpg", 21, 12, 1063, 297, "paragraph" 
"789.jpg", 20, 23, 1081, 277, "paragraph" 
"790.jpg", 22, 18, 1069, 288, "paragraph" 
"791.jpg", 28, 29, 1081, 283, "paragraph" 
"792.jpg", 20, 28, 1074, 278, "paragraph" 
"793.jpg", 17, 15, 1074, 290, "paragraph" 
"794.jpg", 22, 21, 1061, 277, "paragraph" 
"795.jpg", 34, 14, 1083, 275, "paragraph" 
"796.jpg", 25, 17, 1075, 269, "paragraph" 
"797.jpg", 34, 12, 1073, 277, "paragraph" 
"798.jpg", 31, 24, 1079, 275, "paragraph" 
"799.jpg", 36, 5, 1067, 290, "paragraph" 
"800.jpg", 29, 25, 1076, 287, "paragraph" 
"801.jpg", 33, 13, 1078, 281, "paragraph" 
"802.jpg", 42, 12, 1076, 272, "paragraph" 
"803.jpg", 28, 1, 1070, 280, "paragraph" 
"804.jpg", 19, 14, 1079, 272, "paragraph" 
"805.jpg", 24, 9, 1070, 297, "paragraph" 
"806.jpg", 31, 6, 1072, 280, "paragraph" 
"807.jpg", 27, 10, 1076, 297, "paragraph" 
"808.jpg", 26, 16, 1070, 280, "paragraph" 
"809.jpg", 30, 12, 1079, 280, "paragraph" 
"810.jpg", 26, 20, 1080, 282, "paragraph" 
"811.jpg", 24, 16, 1080, 278, "paragraph" 
"812.jpg", 21, 13, 1076, 273, "paragraph" 
"813.jpg", 21, 12, 1074, 303, "paragraph" 
"814.jpg", 35, 24, 1072, 285, "paragraph" 
"815.jpg", 21, 9, 1078, 283, "paragraph" 
"816.jpg", 30, 4, 1078, 294, "paragraph" 
"817.jpg", 21, 17, 1069, 276, "paragraph" 
"818.jpg", 35, 22, 1073, 285, "paragraph" 
"819.jpg", 31, 9, 1083, 288, "paragraph" 
"820.jpg", 34, 17, 1074, 279, "paragraph" 
"821.jpg", 30, 21, 1068, 283, "paragraph" 
"822.jpg", 21, 15, 1071, 301, "paragraph" 
"823.jpg", 30, 26, 1066, 294, "paragraph" 
"824.jpg", 21, 24, 1078, 288, "paragraph" 
"825.jpg", 21, 12, 1072, 285, "paragraph" 
"826.jpg", 22, 16, 1079, 294, "paragraph" 
"827.jpg", 23, 15, 1078, 273, "paragraph" 
"828.jpg", 23, 6, 1072, 282, "paragraph" 
"829.jpg", 27, 0, 1066, 294, "paragraph" 
"830.jpg", 33, 13, 1069, 281, "paragraph" 
"831.jpg", 23, 17, 1077, 296, "paragraph" 
"832.jpg", 31, 14, 1068, 298, "paragraph" 
"833.jpg", 23, 12, 1077, 283, "paragraph" 
"834.jpg", 31, 19, 1067, 280, "paragraph" 
"835.jpg", 26, 12, 1074, 296, "paragraph" 
"836.jpg", 26, 3, 1072, 298, "paragraph" 
"837.jpg", 28, 3, 1077, 282, "paragraph" 
"838.jpg", 19, 22, 1065, 294, "paragraph" 
"839.jpg", 31, 12, 1078, 291, "paragraph" 
"840.jpg", 29, 17, 1065, 276, "paragraph" 
"841.jpg", 27, 2, 1066, 286, "paragraph" 
"842.jpg", 30, 12, 1068, 282, "paragraph" 
"843.jpg", 29, 26, 1075, 280, "paragraph" 
"844.jpg", 23, 6, 1075, 278, "paragraph" 
"845.jpg", 17, 10, 1082, 286, "paragraph" 
"846.jpg", 30, 31, 1075, 276, "paragraph" 
"847.jpg", 36, 12, 1072, 291, "paragraph" 
"848.jpg", 30, 27, 1079, 276, "paragraph" 
"849.jpg", 24, 29, 1072, 291, "paragraph" 
"850.jpg", 27, 29, 1067, 277, "paragraph" 
"851.jpg", 28, 14, 1071, 284, "paragraph" 
"852.jpg", 22, 9, 1078, 285, "paragraph" 
"853.jpg", 27, 17, 1069, 295, "paragraph" 
"854.jpg", 27, 19, 1072, 283, "paragraph" 
"855.jpg", 26, 27, 1081, 283, "paragraph" 
"856.jpg", 23, 1, 1072, 286, "paragraph" 
"857.jpg", 18, 20, 1073, 281, "paragraph" 
"858.jpg", 21, 19, 1072, 295, "paragraph" 
"859.jpg", 25, 23, 1079, 286, "paragraph" 
"860.jpg", 35, 14, 1074, 283, "paragraph" 
"861.jpg", 29, 27, 1071, 288, "paragraph" 
"862.jpg", 31, 19, 1073, 289, "paragraph" 
"863.jpg", 24, 12, 1074, 270, "paragraph" 
"864.jpg", 16, 1, 1070, 283, "paragraph" 
"865.jpg", 28, 6, 1074, 292, "paragraph" 
"866.jpg", 21, 19, 1071, 278, "paragraph" 
"867.jpg", 27, 22, 1073, 270, "paragraph" 
"868.jpg", 31, 6, 1076, 274, "paragraph" 
"869.jpg", 22, 18, 1073, 277, "paragraph" 
"870.jpg", 26, 18, 1070, 283, "paragraph" 
"871.jpg", 30, 15, 1072, 276, "paragraph" 
"872.jpg", 30, 28, 1072, 297, "paragraph" 
"873.jpg", 20, 0, 1077, 274, "paragraph" 
"874.jpg", 29, 16, 1062, 276, "paragraph" 
"875.jpg", 24, 28, 1065, 271, "paragraph" 
"876.jpg", 20, 13, 1071, 277, "paragraph" 
"877.jpg", 42, 8, 1072, 269, "paragraph" 
"878.jpg", 27, 16, 1079, 276, "paragraph" 
"879.jpg", 30, 24, 1077, 278, "paragraph" 
"880.jpg", 22, 19, 1082, 296, "paragraph" 
"881.jpg", 35, 20, 1080, 300, "paragraph" 
"882.jpg", 33, 15, 1082, 288, "paragraph" 
"883.jpg", 17, 17, 1080, 288, "paragraph" 
"884.jpg", 31, 13, 1075, 270, "paragraph" 
"885.jpg", 37, 12, 1074, 290, "paragraph" 
"886.jpg", 23, 13, 1066, 269, "paragraph" 
"887.jpg", 21, 6, 1083, 286, "paragraph" 
"888.jpg", 22, 17, 1078, 278, "paragraph" 
"889.jpg", 29, 23, 1080, 285, "paragraph" 
"890.jpg", 31, 18, 1071, 283, "paragraph" 
"891.jpg", 33, 7, 1068, 284, "paragraph" 
"892.jpg", 26, 10, 1080, 274, "paragraph" 
"893.jpg", 24, 15, 1070, 281, "paragraph" 
"894.jpg", 26, 13, 1081, 284, "paragraph" 
"895.jpg", 28, 21, 1071, 293, "paragraph" 
"896.jpg", 30, 20, 1070, 290, "paragraph" 
"897.jpg", 33, 4, 1077, 287, "paragraph" 
"898.jpg", 20, 26, 1073, 282, "paragraph" 
"899.jpg", 35, 10, 1070, 277, "paragraph" 
"900.jpg", 28, 7, 1071, 285, "paragraph" 
"901.jpg", 25, 32, 1070, 283, "paragraph" 
"902.jpg", 31, 5, 1070, 299, "paragraph" 
"903.jpg", 18, 5, 1071, 296, "paragraph" 
"904.jpg", 20, 19, 1060, 285, "paragraph" 
"905.jpg", 23, 20, 1075, 288, "paragraph" 
"906.jpg", 21, 11, 1075, 287, "paragraph" 
"907.jpg", 30, 0, 1074, 280, "paragraph" 
"908.jpg", 20, 21, 1073, 294, "paragraph" 
"909.jpg", 22, 2, 1074, 287, "paragraph" 
"910.jpg", 23, 21, 1076, 281, "paragraph" 
"911.jpg", 33, 8, 1080, 287, "paragraph" 
"912.jpg", 27, 29, 1070, 291, "paragraph" 
"913.jpg", 33, 11, 1078, 267, "paragraph" 
"914.jpg", 32, 0, 1081, 302, "paragraph" 
"915.jpg", 21, 15, 1077, 275, "paragraph" 
"916.jpg", 22, 14, 1063, 291, "paragraph" 
"917.jpg", 27, 16, 1074, 297, "paragraph" 
"918.jpg", 34, 28, 1073, 270, "paragraph" 
"919.jpg", 32, 8, 1065, 288, "paragraph" 
"920.jpg", 23, 3, 1079, 289, "paragraph" 
"921.jpg", 35, 9, 1071, 293, "paragraph" 
"922.jpg", 33, 13, 1073, 277, "paragraph" 
"923.jpg", 29, 11, 1065, 281, "paragraph" 
"924.jpg", 30, 13, 1069, 286, "paragraph" 
"925.jpg", 29, 3, 1068, 301, "paragraph" 
"926.jpg", 32, 15, 1074, 297, "paragraph" 
"927.jpg", 28, 0, 1065, 272, "paragraph" 
"928.jpg", 24, 16, 1078, 280, "paragraph" 
"929.jpg", 30, 15, 1075, 293, "paragraph" 
"930.jpg", 23, 18, 1075, 281, "paragraph" 
"931.jpg", 28, 0, 1076, 284, "paragraph" 
"932.jpg", 20, 14, 1082, 296, "paragraph" 
"933.jpg", 26, 23, 1074, 285, "paragraph" 
"934.jpg", 33, 9, 1078, 293, "paragraph" 
"935.jpg", 32, 4, 1074, 279, "paragraph" 
"936.jpg", 35, 13, 1079, 288, "paragraph" 
"937.jpg", 32, 21, 1074, 280, "paragraph" 
"938.jpg", 22, 1, 1080, 282, "paragraph" 
"939.jpg", 32, 16, 1072, 273, "paragraph" 
"940.jpg", 26, 14, 1075, 281, "paragraph" 
"941.jpg", 25, 7, 1070, 296, "paragraph" 
"942.jpg", 19, 20, 1072, 286, "paragraph" 
"943.jpg", 37, 10, 1070, 287, "paragraph" 
"944.jpg", 25, 22, 1073, 283, "paragraph" 
"945.jpg", 32, 7, 1082, 300, "paragraph" 
"946.jpg", 33, 22, 1069, 276, "paragraph" 
"947.jpg", 29, 16, 1076, 295, "paragraph" 
"948.jpg", 24, 21, 1073, 273, "paragraph" 
"949.jpg", 17, 1, 1081, 286, "paragraph" 
"950.jpg", 22, 15, 1069, 285, "paragraph" 
"951.jpg", 32, 29, 1072, 274, "paragraph" 
"952.jpg", 29, 0, 1074, 280, "paragraph" 
"953.jpg", 27, 23, 1080, 294, "paragraph" 
"954.jpg", 20, 18, 1074, 287, "paragraph" 
"955.jpg", 26, 14, 1077, 289, "paragraph" 
"956.jpg", 27, 6, 1084, 282, "paragraph" 
"957.jpg", 29, 15, 1075, 278, "paragraph" 
"958.jpg", 29, 11, 1076, 292, "paragraph" 
"959.jpg", 28, 13, 1082, 292, "paragraph" 
"960.jpg", 23, 28, 1079, 279, "paragraph" 
"961.jpg", 28, 22, 1073, 287, "paragraph" 
"962.jpg", 38, 31, 1084, 290, "paragraph" 
"963.jpg", 23, 21, 1080, 288, "paragraph" 
"964.jpg", 33, 12, 1077, 280, "paragraph" 
"965.jpg", 17, 31, 1083, 289, "paragraph" 
"966.jpg", 25, 13, 1066, 270, "paragraph" 
"967.jpg", 24, 8, 1069, 292, "paragraph" 
"968.jpg", 25, 15, 1072, 295, "paragraph" 
"969.jpg", 25, 24, 1071, 292, "paragraph" 
"970.jpg", 24, 9, 1073, 283, "paragraph" 
"971.jpg", 30, 0, 1072, 283, "paragraph" 
"972.jpg", 26, 24, 1070, 285, "paragraph" 
"973.jpg", 27, 12, 1072, 283, "paragraph" 
"974.jpg", 35, 17, 1065, 280, "paragraph" 
"975.jpg", 25, 28, 1073, 286, "paragraph" 
"976.jpg", 29, 11, 1063, 289, "paragraph" 
"977.jpg", 22, 4, 1076, 289, "paragraph" 
"978.jpg", 28, 8, 1084, 285, "paragraph" 
"979.jpg", 16, 3, 1071, 288, "paragraph" 
"980.jpg", 27, 15, 1084, 273, "paragraph" 
"981.jpg", 24, 31, 1068, 303, "paragraph" 
"982.jpg", 28, 3, 1066, 282, "paragraph" 
"983.jpg", 28, 8, 1074, 278, "paragraph" 
"984.jpg", 33, 33, 1062, 282, "paragraph" 
"985.jpg", 34, 14, 1076, 288, "paragraph" 
"986.jpg", 17, 15, 1078, 283, "paragraph" 
"987.jpg", 24, 8, 1079, 287, "paragraph" 
"988.jpg", 20, 4, 1067, 285, "paragraph" 
"989.jpg", 28, 17, 1062, 277, "paragraph" 
"990.jpg", 18, 18, 1077, 274, "paragraph" 
"991.jpg", 23, 16, 1076, 275, "paragraph" 
"992.jpg", 22, 18, 1067, 293, "paragraph" 
"993.jpg", 44, 28, 1065, 294, "paragraph" 
"994.jpg", 26, 11, 1081, 280, "paragraph" 
"995.jpg", 33, 30, 1075, 299, "paragraph" 
"996.jpg", 25, 14, 1081, 304, "paragraph" 
